date,open,high,low,close,volume,crypto_name,crypto_symbol,daily_return,ma_7,volatility_30
02/08/2025,2.964,3.018,2.747,2.766,6806946397,Ripple,XRP-USD,-0.0671,3.0484,0.0443
03/08/2025,2.766,2.958,2.746,2.95,5493336229,Ripple,XRP-USD,0.0665,3.0069,0.0453
04/08/2025,2.95,3.089,2.936,3.073,6105465016,Ripple,XRP-USD,0.0417,3.0007,0.0456
05/08/2025,3.073,3.103,2.924,2.964,5761767874,Ripple,XRP-USD,-0.0355,2.9773,0.0464
06/08/2025,2.964,3.017,2.906,2.992,4694230831,Ripple,XRP-USD,0.0094,2.9621,0.0463
07/08/2025,2.992,3.33,2.968,3.318,8073584245,Ripple,XRP-USD,0.109,3.004,0.0497
08/08/2025,3.318,3.376,3.213,3.287,10725932348,Ripple,XRP-USD,-0.0093,3.05,0.0496
09/08/2025,3.287,3.345,3.216,3.228,5751246666,Ripple,XRP-USD,-0.0179,3.116,0.0491
10/08/2025,3.228,3.277,3.16,3.188,5480657770,Ripple,XRP-USD,-0.0124,3.15,0.0477
11/08/2025,3.188,3.327,3.122,3.135,8655881431,Ripple,XRP-USD,-0.0166,3.1589,0.0478
12/08/2025,3.134,3.3,3.112,3.267,8909122577,Ripple,XRP-USD,0.0421,3.2021,0.048
13/08/2025,3.267,3.324,3.207,3.281,8866523352,Ripple,XRP-USD,0.0043,3.2434,0.0475
14/08/2025,3.281,3.346,3.037,3.084,12234770540,Ripple,XRP-USD,-0.06,3.21,0.0489
15/08/2025,3.084,3.143,3.009,3.079,7119201345,Ripple,XRP-USD,-0.0016,3.1803,0.0483
16/08/2025,3.079,3.156,3.078,3.108,4171845770,Ripple,XRP-USD,0.0094,3.1631,0.0395
17/08/2025,3.108,3.147,3.088,3.089,3705547889,Ripple,XRP-USD,-0.0061,3.149,0.0393
18/08/2025,3.089,3.096,2.947,3.061,8082538521,Ripple,XRP-USD,-0.0091,3.1384,0.0393
19/08/2025,3.061,3.08,2.852,2.853,7026863070,Ripple,XRP-USD,-0.068,3.0793,0.041
20/08/2025,2.853,2.985,2.827,2.951,7007191461,Ripple,XRP-USD,0.0343,3.0321,0.0412
21/08/2025,2.951,2.952,2.844,2.85,4660595472,Ripple,XRP-USD,-0.0342,2.9987,0.0415
22/08/2025,2.851,3.098,2.784,3.076,10060500291,Ripple,XRP-USD,0.0793,2.9983,0.0402
23/08/2025,3.076,3.076,2.971,3.046,4711873113,Ripple,XRP-USD,-0.0098,2.9894,0.0402
24/08/2025,3.046,3.124,2.999,3.026,6414069609,Ripple,XRP-USD,-0.0066,2.9804,0.0402
25/08/2025,3.026,3.049,2.833,2.861,7446594518,Ripple,XRP-USD,-0.0545,2.9519,0.0413
26/08/2025,2.861,3.074,2.858,3.012,7015039498,Ripple,XRP-USD,0.0528,2.9746,0.0423
27/08/2025,3.012,3.043,2.964,2.967,6656258780,Ripple,XRP-USD,-0.0149,2.9769,0.0418
28/08/2025,2.967,3.024,2.946,2.967,5961279099,Ripple,XRP-USD,0.0,2.9936,0.0418
29/08/2025,2.967,2.972,2.781,2.822,8455152430,Ripple,XRP-USD,-0.0489,2.9573,0.0427
30/08/2025,2.822,2.834,2.771,2.818,3786859473,Ripple,XRP-USD,-0.0014,2.9247,0.0425
31/08/2025,2.818,2.864,2.774,2.777,3292986154,Ripple,XRP-USD,-0.0145,2.8891,0.0425
01/09/2025,2.777,2.834,2.706,2.754,8041446525,Ripple,XRP-USD,-0.0083,2.8739,0.0406
02/09/2025,2.754,2.863,2.751,2.862,7493678799,Ripple,XRP-USD,0.0392,2.8524,0.0394
03/09/2025,2.862,2.885,2.814,2.845,4435438842,Ripple,XRP-USD,-0.0059,2.835,0.0386
04/09/2025,2.845,2.859,2.789,2.796,4856488220,Ripple,XRP-USD,-0.0172,2.8106,0.0382
05/09/2025,2.796,2.883,2.781,2.816,6912100967,Ripple,XRP-USD,0.0072,2.8097,0.0382
06/09/2025,2.816,2.828,2.795,2.811,2098512724,Ripple,XRP-USD,-0.0018,2.8087,0.032
07/09/2025,2.811,2.91,2.811,2.879,3861213414,Ripple,XRP-USD,0.0242,2.8233,0.0324
08/09/2025,2.879,2.992,2.867,2.97,6130006998,Ripple,XRP-USD,0.0316,2.8541,0.0329
09/09/2025,2.97,3.033,2.935,2.947,5916483406,Ripple,XRP-USD,-0.0077,2.8663,0.0329
10/09/2025,2.947,3.02,2.937,2.982,4335352685,Ripple,XRP-USD,0.0119,2.8859,0.0329
11/09/2025,2.982,3.047,2.979,3.041,5308930163,Ripple,XRP-USD,0.0198,2.9209,0.0321
12/09/2025,3.041,3.129,3.021,3.108,6243311041,Ripple,XRP-USD,0.022,2.9626,0.0324
13/09/2025,3.108,3.183,3.095,3.121,5576961697,Ripple,XRP-USD,0.0042,3.0069,0.0304
14/09/2025,3.121,3.125,3.013,3.033,4780192678,Ripple,XRP-USD,-0.0282,3.0289,0.0309
15/09/2025,3.033,3.067,2.961,2.997,6168345239,Ripple,XRP-USD,-0.0119,3.0327,0.0309
16/09/2025,2.997,3.058,2.97,3.038,4790701693,Ripple,XRP-USD,0.0137,3.0457,0.031
17/09/2025,3.038,3.106,2.989,3.085,6464944702,Ripple,XRP-USD,0.0155,3.0604,0.0311
18/09/2025,3.085,3.137,3.059,3.076,6370715154,Ripple,XRP-USD,-0.0029,3.0654,0.0283
19/09/2025,3.076,3.092,2.983,2.992,5081524032,Ripple,XRP-USD,-0.0273,3.0489,0.0281
20/09/2025,2.992,3.01,2.973,2.979,3128134656,Ripple,XRP-USD,-0.0043,3.0286,0.0274
21/09/2025,2.979,3.013,2.958,2.973,3006847619,Ripple,XRP-USD,-0.002,3.02,0.0231
22/09/2025,2.973,2.975,2.776,2.853,10061060584,Ripple,XRP-USD,-0.0404,2.9994,0.0242
23/09/2025,2.853,2.894,2.805,2.828,5443127217,Ripple,XRP-USD,-0.0088,2.9694,0.0242
24/09/2025,2.828,2.994,2.803,2.928,6233618625,Ripple,XRP-USD,0.0354,2.947,0.023
25/09/2025,2.928,2.943,2.739,2.742,9262038626,Ripple,XRP-USD,-0.0635,2.8993,0.0238
26/09/2025,2.742,2.809,2.704,2.786,7991469350,Ripple,XRP-USD,0.016,2.8699,0.0239
27/09/2025,2.786,2.826,2.766,2.808,2924457406,Ripple,XRP-USD,0.0079,2.8454,0.024
28/09/2025,2.808,2.867,2.77,2.867,3306243728,Ripple,XRP-USD,0.021,2.8303,0.0226
29/09/2025,2.867,2.915,2.849,2.883,5241844741,Ripple,XRP-USD,0.0056,2.8346,0.0226
30/09/2025,2.883,2.906,2.818,2.847,4983474471,Ripple,XRP-USD,-0.0125,2.8373,0.0225
01/10/2025,2.847,2.959,2.817,2.947,6320890474,Ripple,XRP-USD,0.0351,2.84,0.0233
02/10/2025,2.947,3.099,2.943,3.039,7342967135,Ripple,XRP-USD,0.0312,2.8824,0.0229
03/10/2025,3.039,3.093,3.008,3.041,6969299806,Ripple,XRP-USD,0.0007,2.9189,0.0228
04/10/2025,3.041,3.05,2.943,2.969,4164234298,Ripple,XRP-USD,-0.0237,2.9419,0.0231
05/10/2025,2.969,3.068,2.951,2.971,5535126764,Ripple,XRP-USD,0.0007,2.9567,0.023
06/10/2025,2.971,3.046,2.96,2.991,6393948188,Ripple,XRP-USD,0.0067,2.9721,0.0231
07/10/2025,2.991,3.0,2.855,2.856,7275425947,Ripple,XRP-USD,-0.0451,2.9734,0.0242
08/10/2025,2.856,2.923,2.843,2.881,4668884369,Ripple,XRP-USD,0.0088,2.964,0.0236
09/10/2025,2.881,2.881,2.779,2.805,5640441736,Ripple,XRP-USD,-0.0264,2.9306,0.024
10/10/2025,2.805,2.834,1.528,2.359,15623107075,Ripple,XRP-USD,-0.159,2.8331,0.0373
11/10/2025,2.359,2.502,2.322,2.386,11749648817,Ripple,XRP-USD,0.0114,2.7499,0.0371
12/10/2025,2.386,2.582,2.321,2.535,9877639191,Ripple,XRP-USD,0.0624,2.6876,0.0389
13/10/2025,2.535,2.645,2.522,2.606,8579698636,Ripple,XRP-USD,0.028,2.6326,0.0394
14/10/2025,2.606,2.62,2.408,2.506,8358303560,Ripple,XRP-USD,-0.0384,2.5826,0.0396
15/10/2025,2.506,2.526,2.39,2.413,5540248401,Ripple,XRP-USD,-0.0371,2.5157,0.04
16/10/2025,2.413,2.463,2.288,2.329,7020912336,Ripple,XRP-USD,-0.0348,2.4477,0.0402
17/10/2025,2.329,2.38,2.197,2.294,7915224855,Ripple,XRP-USD,-0.015,2.4384,0.04
18/10/2025,2.294,2.392,2.294,2.361,2903249765,Ripple,XRP-USD,0.0292,2.4349,0.0405
19/10/2025,2.361,2.418,2.321,2.391,3399616949,Ripple,XRP-USD,0.0127,2.4143,0.0405
20/10/2025,2.391,2.543,2.359,2.493,4680466571,Ripple,XRP-USD,0.0427,2.3981,0.0415
21/10/2025,2.496,2.531,2.404,2.424,5162489261,Ripple,XRP-USD,-0.0277,2.3864,0.0417
22/10/2025,2.424,2.438,2.335,2.364,4563355252,Ripple,XRP-USD,-0.0248,2.3794,0.0414
23/10/2025,2.364,2.423,2.363,2.395,3186334728,Ripple,XRP-USD,0.0131,2.3889,0.0415
24/10/2025,2.395,2.512,2.389,2.507,4400716181,Ripple,XRP-USD,0.0468,2.4193,0.0419
25/10/2025,2.508,2.645,2.506,2.596,3953836546,Ripple,XRP-USD,0.0355,2.4529,0.041
26/10/2025,2.596,2.659,2.595,2.645,3805025865,Ripple,XRP-USD,0.0189,2.4891,0.041
27/10/2025,2.645,2.693,2.607,2.635,5079861417,Ripple,XRP-USD,-0.0038,2.5094,0.041
28/10/2025,2.635,2.683,2.574,2.606,5654771816,Ripple,XRP-USD,-0.011,2.5354,0.0408
29/10/2025,2.606,2.663,2.543,2.552,5094568015,Ripple,XRP-USD,-0.0207,2.5623,0.0409
30/10/2025,2.552,2.59,2.39,2.44,6124183294,Ripple,XRP-USD,-0.0439,2.5687,0.0416
31/10/2025,2.44,2.547,2.437,2.509,4637688037,Ripple,XRP-USD,0.0283,2.569,0.0414
01/11/2025,2.509,2.521,2.48,2.505,1999237389,Ripple,XRP-USD,-0.0016,2.556,0.0408
02/11/2025,2.505,2.546,2.48,2.529,2469844986,Ripple,XRP-USD,0.0096,2.5394,0.0409
03/11/2025,2.529,2.53,2.266,2.309,6581778268,Ripple,XRP-USD,-0.087,2.4929,0.0434
04/11/2025,2.309,2.361,2.076,2.211,9860892049,Ripple,XRP-USD,-0.0424,2.4364,0.0439
05/11/2025,2.211,2.371,2.109,2.345,6893540144,Ripple,XRP-USD,0.0606,2.4069,0.0456
06/11/2025,2.345,2.386,2.186,2.211,5711117897,Ripple,XRP-USD,-0.0571,2.3741,0.046
07/11/2025,2.211,2.366,2.158,2.314,5982883574,Ripple,XRP-USD,0.0466,2.3463,0.047
08/11/2025,2.314,2.333,2.247,2.285,3186759680,Ripple,XRP-USD,-0.0125,2.3149,0.0468
09/11/2025,2.285,2.378,2.244,2.368,3226988283,Ripple,XRP-USD,0.0363,2.2919,0.0374
10/11/2025,2.368,2.577,2.356,2.526,6474566793,Ripple,XRP-USD,0.0667,2.3229,0.0393
11/11/2025,2.526,2.566,2.382,2.392,4511908616,Ripple,XRP-USD,-0.053,2.3487,0.0389
12/11/2025,2.392,2.447,2.32,2.387,4769353442,Ripple,XRP-USD,-0.0021,2.3547,0.0385
13/11/2025,2.387,2.52,2.285,2.331,7594356106,Ripple,XRP-USD,-0.0235,2.3719,0.0381
14/11/2025,2.331,2.336,2.231,2.244,7080963107,Ripple,XRP-USD,-0.0373,2.3619,0.0381
15/11/2025,2.244,2.298,2.219,2.235,2923818163,Ripple,XRP-USD,-0.004,2.3547,0.0376
16/11/2025,2.235,2.276,2.161,2.217,4217661281,Ripple,XRP-USD,-0.0081,2.3331,0.0375
17/11/2025,2.217,2.291,2.118,2.162,6068395312,Ripple,XRP-USD,-0.0248,2.2811,0.0373
18/11/2025,2.162,2.237,2.115,2.216,5793233516,Ripple,XRP-USD,0.025,2.256,0.0376
19/11/2025,2.216,2.216,2.028,2.108,6144007301,Ripple,XRP-USD,-0.0487,2.2161,0.0375
20/11/2025,2.108,2.147,1.978,1.999,6618490721,Ripple,XRP-USD,-0.0517,2.1687,0.0383
21/11/2025,1.999,2.024,1.835,1.95,9204368766,Ripple,XRP-USD,-0.0245,2.1267,0.0383
22/11/2025,1.95,1.963,1.893,1.95,3115116100,Ripple,XRP-USD,0.0,2.086,0.0381
23/11/2025,1.95,2.08,1.95,2.046,4120199235,Ripple,XRP-USD,0.0492,2.0616,0.0383
24/11/2025,2.046,2.278,2.027,2.226,6505730022,Ripple,XRP-USD,0.088,2.0707,0.0413
25/11/2025,2.226,2.259,2.152,2.199,4910340958,Ripple,XRP-USD,-0.0121,2.0683,0.0411
26/11/2025,2.199,2.25,2.148,2.224,3853143882,Ripple,XRP-USD,0.0114,2.0849,0.0412
27/11/2025,2.224,2.233,2.175,2.201,2820875208,Ripple,XRP-USD,-0.0103,2.1137,0.0412
28/11/2025,2.201,2.263,2.162,2.181,4332649955,Ripple,XRP-USD,-0.0091,2.1467,0.0411
29/11/2025,2.181,2.221,2.173,2.203,2108094066,Ripple,XRP-USD,0.0101,2.1829,0.0405
30/11/2025,2.203,2.212,2.161,2.161,1888526431,Ripple,XRP-USD,-0.0191,2.1993,0.0402
01/12/2025,2.161,2.161,1.988,2.031,5482181614,Ripple,XRP-USD,-0.0602,2.1714,0.0414
02/12/2025,2.031,2.179,1.998,2.156,4387656803,Ripple,XRP-USD,0.0615,2.1653,0.0432
03/12/2025,2.155,2.217,2.144,2.202,3860198446,Ripple,XRP-USD,0.0213,2.1621,0.0405
04/12/2025,2.202,2.21,2.074,2.097,3357933972,Ripple,XRP-USD,-0.0477,2.1473,0.0407
05/12/2025,2.097,2.112,2.018,2.038,3315458822,Ripple,XRP-USD,-0.0281,2.1269,0.0392
06/12/2025,2.038,2.049,2.019,2.033,1682146760,Ripple,XRP-USD,-0.0025,2.1026,0.0379
07/12/2025,2.033,2.109,2.0,2.043,2832015064,Ripple,XRP-USD,0.0049,2.0857,0.0368
08/12/2025,2.043,2.116,2.037,2.073,2909008695,Ripple,XRP-USD,0.0147,2.0917,0.0369
09/12/2025,2.073,2.174,2.045,2.108,3614920392,Ripple,XRP-USD,0.0169,2.0849,0.0364
10/12/2025,2.108,2.109,2.041,2.043,3768702959,Ripple,XRP-USD,-0.0308,2.0621,0.0342
11/12/2025,2.043,2.053,1.987,2.036,3560399350,Ripple,XRP-USD,-0.0034,2.0534,0.0331
12/12/2025,2.036,2.046,1.98,2.009,2650764203,Ripple,XRP-USD,-0.0133,2.0493,0.0331
13/12/2025,2.009,2.047,2.008,2.024,1622802388,Ripple,XRP-USD,0.0075,2.048,0.033
14/12/2025,2.024,2.03,1.972,1.979,1639521426,Ripple,XRP-USD,-0.0222,2.0389,0.0326
15/12/2025,1.979,2.009,1.876,1.899,3479993806,Ripple,XRP-USD,-0.0404,2.014,0.0333
16/12/2025,1.899,1.944,1.861,1.93,3093566806,Ripple,XRP-USD,0.0163,1.9886,0.0335
17/12/2025,1.93,1.984,1.85,1.862,3450002332,Ripple,XRP-USD,-0.0352,1.9627,0.0338
18/12/2025,1.862,1.931,1.804,1.808,3853056261,Ripple,XRP-USD,-0.029,1.9301,0.0336
19/12/2025,1.808,1.916,1.773,1.907,3923807997,Ripple,XRP-USD,0.0548,1.9156,0.0344
20/12/2025,1.907,1.954,1.895,1.932,1995691806,Ripple,XRP-USD,0.0131,1.9024,0.0332
21/12/2025,1.932,1.947,1.897,1.922,2392341920,Ripple,XRP-USD,-0.0052,1.8943,0.0329
22/12/2025,1.922,1.944,1.893,1.903,2644702981,Ripple,XRP-USD,-0.0099,1.8949,0.033
23/12/2025,1.903,1.907,1.867,1.873,2201693264,Ripple,XRP-USD,-0.0158,1.8867,0.0317
24/12/2025,1.873,1.876,1.838,1.861,1891794487,Ripple,XRP-USD,-0.0064,1.8866,0.0267
25/12/2025,1.861,1.885,1.83,1.832,1498817315,Ripple,XRP-USD,-0.0156,1.89,0.0268
26/12/2025,1.832,1.88,1.825,1.843,2252113960,Ripple,XRP-USD,0.006,1.8809,0.0267
27/12/2025,1.843,1.874,1.841,1.873,1040331569,Ripple,XRP-USD,0.0163,1.8724,0.0269
28/12/2025,1.873,1.877,1.854,1.864,1043218992,Ripple,XRP-USD,-0.0048,1.8641,0.0269
29/12/2025,1.864,1.915,1.845,1.848,2303688120,Ripple,XRP-USD,-0.0086,1.8563,0.0268
30/12/2025,1.848,1.883,1.844,1.875,1804734447,Ripple,XRP-USD,0.0146,1.8566,0.0269
31/12/2025,1.875,1.881,1.812,1.84,1999139715,Ripple,XRP-USD,-0.0187,1.8536,0.0249
01/01/2026,1.84,1.878,1.825,1.878,1401659084,Ripple,XRP-USD,0.0207,1.8601,0.0223
02/01/2026,1.878,2.023,1.867,2.006,3614813049,Ripple,XRP-USD,0.0682,1.8834,0.0255
03/01/2026,2.006,2.054,1.989,2.017,2345137866,Ripple,XRP-USD,0.0055,1.904,0.0241
04/01/2026,2.017,2.117,2.017,2.09,3214249708,Ripple,XRP-USD,0.0362,1.9363,0.0245
05/01/2026,2.09,2.361,2.089,2.349,6262857427,Ripple,XRP-USD,0.1239,2.0079,0.0332
06/01/2026,2.349,2.41,2.21,2.307,7823657946,Ripple,XRP-USD,-0.0179,2.0696,0.0334
07/01/2026,2.307,2.317,2.156,2.167,4045149123,Ripple,XRP-USD,-0.0607,2.1163,0.0354
08/01/2026,2.167,2.186,2.066,2.122,4715816749,Ripple,XRP-USD,-0.0208,2.1511,0.0355
09/01/2026,2.122,2.155,2.074,2.092,3557900155,Ripple,XRP-USD,-0.0141,2.1634,0.0352
10/01/2026,2.092,2.106,2.08,2.088,1201952489,Ripple,XRP-USD,-0.0019,2.1736,0.0352
11/01/2026,2.088,2.105,2.049,2.071,1712768426,Ripple,XRP-USD,-0.0081,2.1709,0.0351
12/01/2026,2.071,2.105,2.034,2.053,3628675548,Ripple,XRP-USD,-0.0087,2.1286,0.0351
13/01/2026,2.053,2.18,2.046,2.164,3811945251,Ripple,XRP-USD,0.0541,2.1081,0.0361
14/01/2026,2.164,2.186,2.113,2.14,4297209828,Ripple,XRP-USD,-0.0111,2.1043,0.0353
15/01/2026,2.14,2.142,2.055,2.078,3029758067,Ripple,XRP-USD,-0.029,2.098,0.0357
16/01/2026,2.078,2.085,2.029,2.068,2318958402,Ripple,XRP-USD,-0.0048,2.0946,0.035
17/01/2026,2.068,2.081,2.054,2.062,1318755638,Ripple,XRP-USD,-0.0029,2.0909,0.0345
18/01/2026,2.062,2.066,1.991,1.993,1668886889,Ripple,XRP-USD,-0.0335,2.0797,0.0339
19/01/2026,1.993,2.026,1.91,1.986,4017699865,Ripple,XRP-USD,-0.0035,2.0701,0.0338
20/01/2026,1.986,1.988,1.883,1.89,3630982557,Ripple,XRP-USD,-0.0483,2.031,0.035
21/01/2026,1.89,1.985,1.875,1.946,4343268403,Ripple,XRP-USD,0.0296,2.0033,0.0354
22/01/2026,1.946,1.964,1.902,1.922,2512873447,Ripple,XRP-USD,-0.0123,1.981,0.0353
23/01/2026,1.922,1.959,1.889,1.92,2468508566,Ripple,XRP-USD,-0.001,1.9599,0.0353
24/01/2026,1.92,1.925,1.91,1.913,970964578,Ripple,XRP-USD,-0.0036,1.9386,0.0351
25/01/2026,1.913,1.914,1.814,1.833,2740774855,Ripple,XRP-USD,-0.0418,1.9157,0.036
26/01/2026,1.833,1.937,1.833,1.903,3015645189,Ripple,XRP-USD,0.0382,1.9039,0.0366
27/01/2026,1.903,1.925,1.874,1.914,2211761251,Ripple,XRP-USD,0.0058,1.9073,0.0366
28/01/2026,1.914,1.938,1.894,1.909,2302935086,Ripple,XRP-USD,-0.0026,1.902,0.0365
29/01/2026,1.909,1.909,1.777,1.805,4595244677,Ripple,XRP-USD,-0.0545,1.8853,0.0378
30/01/2026,1.805,1.809,1.713,1.732,5054515535,Ripple,XRP-USD,-0.0404,1.8584,0.0384
31/01/2026,1.732,1.749,1.545,1.645,6222981594,Ripple,XRP-USD,-0.0502,1.8201,0.0392
01/02/2026,1.645,1.673,1.561,1.591,4092694363,Ripple,XRP-USD,-0.0328,1.7856,0.0371
02/02/2026,1.591,1.653,1.533,1.621,5046409178,Ripple,XRP-USD,0.0189,1.7453,0.0373
03/02/2026,1.621,1.625,1.529,1.574,4089022562,Ripple,XRP-USD,-0.029,1.6967,0.0366
04/02/2026,1.574,1.609,1.497,1.51,4190815541,Ripple,XRP-USD,-0.0407,1.6397,0.0272
05/02/2026,1.51,1.51,1.15,1.214,11340956282,Ripple,XRP-USD,-0.196,1.5553,0.0429
06/02/2026,1.214,1.539,1.133,1.472,11836014443,Ripple,XRP-USD,0.2125,1.5181,0.0597
07/02/2026,1.471,1.482,1.388,1.424,5355780912,Ripple,XRP-USD,-0.0326,1.4866,0.0598
08/02/2026,1.424,1.466,1.414,1.432,2764477043,Ripple,XRP-USD,0.0056,1.4639,0.0599
09/02/2026,1.432,1.457,1.375,1.436,3745179799,Ripple,XRP-USD,0.0028,1.4374,0.0599
10/02/2026,1.436,1.45,1.393,1.399,2390150166,Ripple,XRP-USD,-0.0258,1.4124,0.06
11/02/2026,1.399,1.419,1.345,1.368,3555158789,Ripple,XRP-USD,-0.0222,1.3921,0.06
12/02/2026,1.368,1.404,1.349,1.362,2611760486,Ripple,XRP-USD,-0.0044,1.4133,0.0587
13/02/2026,1.362,1.424,1.349,1.407,2659528884,Ripple,XRP-USD,0.033,1.404,0.0594
14/02/2026,1.407,1.511,1.406,1.51,2654584108,Ripple,XRP-USD,0.0732,1.4163,0.0613
15/02/2026,1.51,1.664,1.448,1.475,6151095964,Ripple,XRP-USD,-0.0232,1.4224,0.0613
16/02/2026,1.475,1.511,1.45,1.487,3105203546,Ripple,XRP-USD,0.0081,1.4297,0.0614
17/02/2026,1.487,1.491,1.43,1.474,2375313128,Ripple,XRP-USD,-0.0087,1.4404,0.0612
18/02/2026,1.474,1.491,1.412,1.422,2147876410,Ripple,XRP-USD,-0.0353,1.4481,0.0614
19/02/2026,1.422,1.435,1.386,1.406,2340954857,Ripple,XRP-USD,-0.0113,1.4544,0.061
20/02/2026,1.406,1.435,1.38,1.429,2659190397,Ripple,XRP-USD,0.0164,1.4576,0.0607
21/02/2026,1.429,1.461,1.42,1.432,1404983725,Ripple,XRP-USD,0.0021,1.4464,0.0608
22/02/2026,1.432,1.433,1.381,1.393,1411435214,Ripple,XRP-USD,-0.0272,1.4347,0.0608
23/02/2026,1.393,1.419,1.334,1.352,3520566615,Ripple,XRP-USD,-0.0294,1.4154,0.0609
24/02/2026,1.352,1.364,1.318,1.349,2790118153,Ripple,XRP-USD,-0.0022,1.3976,0.0607
25/02/2026,1.349,1.486,1.343,1.434,4394032382,Ripple,XRP-USD,0.063,1.3993,0.0615
26/02/2026,1.434,1.465,1.385,1.402,3311536642,Ripple,XRP-USD,-0.0223,1.3987,0.0615
27/02/2026,1.402,1.425,1.341,1.356,3242202204,Ripple,XRP-USD,-0.0328,1.3883,0.0616
28/02/2026,1.356,1.389,1.273,1.377,4148957315,Ripple,XRP-USD,0.0155,1.3804,0.0612
01/03/2026,1.377,1.432,1.339,1.352,3359722746,Ripple,XRP-USD,-0.0182,1.3746,0.0609
02/03/2026,1.352,1.417,1.337,1.391,3336024593,Ripple,XRP-USD,0.0288,1.3801,0.0607
03/03/2026,1.391,1.394,1.342,1.361,2807181570,Ripple,XRP-USD,-0.0216,1.3819,0.0605
04/03/2026,1.361,1.469,1.347,1.43,4413590814,Ripple,XRP-USD,0.0507,1.3813,0.0612
05/03/2026,1.43,1.451,1.399,1.403,2651341992,Ripple,XRP-USD,-0.0189,1.3814,0.0611
06/03/2026,1.403,1.412,1.393,1.401,2415143936,Ripple,XRP-USD,-0.0014,1.3879,0.0606
06/03/2025,146.271,152.779,142.78,143.355,4204376336,Solana,SOL-USD,0.0,0.0,0.0
07/03/2025,143.355,150.023,135.717,139.209,6090751623,Solana,SOL-USD,-0.0289,0.0,0.0
08/03/2025,139.209,140.905,135.483,136.942,2270939562,Solana,SOL-USD,-0.0163,0.0,0.0
09/03/2025,136.943,139.726,125.936,126.435,3429886567,Solana,SOL-USD,-0.0767,0.0,0.0
10/03/2025,126.435,131.241,115.918,118.292,5519806938,Solana,SOL-USD,-0.0644,0.0,0.0
11/03/2025,118.292,128.149,113.189,125.264,5259428587,Solana,SOL-USD,0.0589,0.0,0.0
12/03/2025,125.262,130.655,121.368,126.583,4112201839,Solana,SOL-USD,0.0105,130.8686,0.0
13/03/2025,126.583,128.159,120.909,123.286,2871050068,Solana,SOL-USD,-0.026,128.0016,0.0
14/03/2025,123.287,135.643,123.117,133.314,3161542602,Solana,SOL-USD,0.0813,127.1594,0.0
15/03/2025,133.313,136.481,132.56,135.913,1844463215,Solana,SOL-USD,0.0195,127.0124,0.0
16/03/2025,135.917,136.469,125.387,125.988,2456569508,Solana,SOL-USD,-0.073,126.9486,0.0
17/03/2025,125.987,130.527,125.862,128.164,2487364373,Solana,SOL-USD,0.0173,128.3589,0.0
18/03/2025,128.161,128.161,121.945,125.313,2534317858,Solana,SOL-USD,-0.0222,128.3659,0.0
19/03/2025,125.312,135.926,124.297,135.573,3539287974,Solana,SOL-USD,0.0819,129.6501,0.0
20/03/2025,135.574,135.773,126.854,127.497,2469659459,Solana,SOL-USD,-0.0596,130.2517,0.0
21/03/2025,127.499,129.956,124.977,128.43,2370317364,Solana,SOL-USD,0.0073,129.554,0.0
22/03/2025,128.43,131.576,127.933,128.485,1442831196,Solana,SOL-USD,0.0004,128.4929,0.0
23/03/2025,128.484,133.962,128.342,132.599,1711242607,Solana,SOL-USD,0.032,129.4373,0.0
24/03/2025,132.599,144.883,132.162,140.869,4207560020,Solana,SOL-USD,0.0624,131.2523,0.0
25/03/2025,140.875,147.058,138.347,143.817,3585353324,Solana,SOL-USD,0.0209,133.8957,0.0
26/03/2025,143.817,145.368,136.136,137.289,3083070981,Solana,SOL-USD,-0.0454,134.1409,0.0
27/03/2025,137.291,140.175,135.922,138.347,2660348034,Solana,SOL-USD,0.0077,135.6909,0.0
28/03/2025,138.347,138.953,127.981,129.423,3532896573,Solana,SOL-USD,-0.0645,135.8327,0.0
29/03/2025,129.425,130.381,123.074,124.588,2253256988,Solana,SOL-USD,-0.0374,135.276,0.0
30/03/2025,124.586,126.623,123.301,124.643,1639017444,Solana,SOL-USD,0.0004,134.1394,0.0
31/03/2025,124.644,127.697,123.079,124.694,3206702485,Solana,SOL-USD,0.0004,131.8287,0.0
01/04/2025,124.695,130.032,123.949,126.682,2993289339,Solana,SOL-USD,0.0159,129.3809,0.0
02/04/2025,126.68,135.696,117.744,117.758,5399672438,Solana,SOL-USD,-0.0704,126.5907,0.0
03/04/2025,117.749,120.79,112.478,117.061,4633002432,Solana,SOL-USD,-0.0059,123.5499,0.0
04/04/2025,117.065,123.901,113.603,122.787,5182517335,Solana,SOL-USD,0.0489,122.6019,0.0
05/04/2025,122.786,122.787,117.189,120.259,1667996329,Solana,SOL-USD,-0.0206,121.9834,0.0452
06/04/2025,120.259,120.933,104.004,105.712,3822458629,Solana,SOL-USD,-0.121,119.279,0.0498
07/04/2025,105.712,111.472,96.588,106.903,8644174246,Solana,SOL-USD,0.0113,116.7374,0.0499
08/04/2025,106.905,112.299,103.145,105.512,5353641480,Solana,SOL-USD,-0.013,113.7131,0.0481
09/04/2025,105.51,120.471,101.435,119.058,7096350476,Solana,SOL-USD,0.1284,113.8989,0.0526
10/04/2025,119.062,119.083,108.602,112.804,4310698523,Solana,SOL-USD,-0.0525,113.2907,0.0523
